X[Hz],R[Vpk],I[Vpk],Mag[Vpk],P[deg]
7.58E+02,-1.91E-07,-2.32E-07,3.01E-07,-1.29E+02
7.60E+02,-1.86E-07,-6.87E-08,1.98E-07,-1.60E+02
7.62E+02,-9.32E-08,2.29E-07,2.48E-07,1.12E+02
7.64E+02,-2.39E-08,4.75E-07,4.76E-07,9.29E+01
7.66E+02,3.21E-08,4.52E-07,4.53E-07,8.59E+01
7.68E+02,3.71E-08,2.38E-07,2.41E-07,8.11E+01
7.70E+02,4.97E-09,8.12E-08,8.14E-08,8.65E+01
7.72E+02,3.65E-08,1.89E-08,4.11E-08,2.74E+01
7.74E+02,8.80E-08,-6.92E-08,1.12E-07,-3.82E+01
7.76E+02,-1.37E-08,-1.56E-07,1.57E-07,-9.50E+01
7.78E+02,-1.96E-07,-2.24E-07,2.98E-07,-1.31E+02
7.80E+02,-1.86E-07,-3.01E-07,3.54E-07,-1.22E+02
7.82E+02,-3.62E-08,-2.45E-07,2.48E-07,-9.84E+01
7.84E+02,-7.96E-08,-9.11E-08,1.21E-07,-1.31E+02
7.86E+02,-2.98E-07,-4.93E-08,3.02E-07,-1.71E+02
7.88E+02,-3.66E-07,-4.82E-08,3.69E-07,-1.72E+02
7.90E+02,-2.05E-07,-1.69E-08,2.06E-07,-1.75E+02
7.92E+02,-5.94E-09,-3.97E-08,4.01E-08,-9.85E+01
7.94E+02,1.12E-07,-8.08E-08,1.38E-07,-3.58E+01
7.96E+02,1.50E-07,-9.40E-08,1.77E-07,-3.20E+01
7.98E+02,1.59E-07,-1.01E-07,1.88E-07,-3.24E+01
8.00E+02,2.20E-07,-9.68E-08,2.41E-07,-2.37E+01
8.02E+02,2.34E-07,-5.39E-08,2.40E-07,-1.30E+01
8.04E+02,7.76E-08,-3.31E-08,8.43E-08,-2.31E+01
8.06E+02,-7.93E-08,-1.63E-07,1.82E-07,-1.16E+02
8.08E+02,-1.57E-07,-3.09E-07,3.46E-07,-1.17E+02
8.10E+02,-2.78E-07,-2.81E-07,3.95E-07,-1.35E+02
8.12E+02,-3.77E-07,-2.32E-07,4.42E-07,-1.48E+02
8.14E+02,-3.30E-07,-2.32E-07,4.04E-07,-1.45E+02
8.16E+02,-1.64E-07,-1.68E-07,2.35E-07,-1.34E+02
8.18E+02,-2.74E-08,-5.41E-08,6.06E-08,-1.17E+02
8.20E+02,-4.60E-08,5.96E-08,7.53E-08,1.28E+02
8.22E+02,-1.22E-07,9.59E-08,1.55E-07,1.42E+02
8.24E+02,-1.32E-07,7.19E-08,1.50E-07,1.51E+02
8.26E+02,-2.21E-08,1.59E-07,1.60E-07,9.79E+01
8.28E+02,1.63E-07,2.38E-07,2.88E-07,5.56E+01
8.30E+02,2.09E-07,1.25E-07,2.43E-07,3.09E+01
8.32E+02,6.12E-08,7.52E-08,9.69E-08,5.09E+01
8.34E+02,-8.46E-08,2.40E-07,2.54E-07,1.09E+02
8.36E+02,-1.51E-07,3.83E-07,4.11E-07,1.11E+02
8.38E+02,-2.54E-07,3.91E-07,4.66E-07,1.23E+02
8.40E+02,-2.88E-07,3.06E-07,4.20E-07,1.33E+02
8.42E+02,-8.08E-08,1.59E-07,1.79E-07,1.17E+02
8.44E+02,7.44E-08,-1.17E-08,7.53E-08,-8.91E+00
8.46E+02,-4.05E-08,-1.65E-07,1.69E-07,-1.04E+02
8.48E+02,-1.36E-07,-1.66E-07,2.14E-07,-1.29E+02
8.50E+02,-9.91E-08,3.72E-08,1.06E-07,1.59E+02
8.52E+02,-8.78E-08,2.24E-07,2.40E-07,1.11E+02
8.54E+02,-1.07E-07,1.85E-07,2.13E-07,1.20E+02
8.56E+02,-1.18E-07,3.73E-08,1.24E-07,1.63E+02
8.58E+02,-9.83E-08,-4.56E-09,9.84E-08,-1.77E+02
8.60E+02,3.54E-09,1.90E-08,1.93E-08,7.94E+01
8.62E+02,1.20E-07,4.70E-08,1.29E-07,2.14E+01
8.64E+02,1.58E-07,1.31E-07,2.05E-07,3.98E+01
8.66E+02,1.71E-07,2.05E-07,2.67E-07,5.02E+01
8.68E+02,1.91E-07,1.74E-07,2.59E-07,4.23E+01
8.70E+02,2.02E-07,1.08E-07,2.29E-07,2.82E+01
8.72E+02,1.86E-07,1.24E-07,2.24E-07,3.37E+01
8.74E+02,7.48E-08,2.23E-07,2.36E-07,7.15E+01
8.76E+02,-4.45E-08,3.16E-07,3.19E-07,9.80E+01
8.78E+02,-1.59E-08,3.13E-07,3.14E-07,9.29E+01
8.80E+02,3.87E-08,2.23E-07,2.27E-07,8.02E+01
8.82E+02,-1.03E-08,1.15E-07,1.16E-07,9.51E+01
8.84E+02,-4.56E-08,2.99E-08,5.45E-08,1.47E+02
8.86E+02,-4.92E-08,-2.97E-08,5.74E-08,-1.49E+02
8.88E+02,-1.10E-07,-4.71E-08,1.20E-07,-1.57E+02
8.90E+02,-1.36E-07,4.06E-08,1.42E-07,1.63E+02
8.92E+02,-9.46E-08,1.93E-07,2.15E-07,1.16E+02
8.94E+02,-9.61E-08,2.41E-07,2.59E-07,1.12E+02
8.96E+02,-1.25E-07,1.61E-07,2.04E-07,1.28E+02
8.98E+02,-1.96E-07,1.03E-07,2.21E-07,1.52E+02
9.00E+02,-3.29E-07,1.05E-07,3.45E-07,1.62E+02
9.02E+02,-3.51E-07,6.64E-08,3.57E-07,1.69E+02
9.04E+02,-2.16E-07,-3.41E-08,2.19E-07,-1.71E+02
9.06E+02,-1.33E-07,-1.14E-07,1.76E-07,-1.39E+02
9.08E+02,-7.75E-08,-1.42E-07,1.62E-07,-1.19E+02
9.10E+02,9.76E-08,-9.62E-08,1.37E-07,-4.46E+01
9.12E+02,1.67E-07,4.36E-08,1.73E-07,1.46E+01
9.14E+02,1.46E-08,1.32E-07,1.33E-07,8.37E+01
9.16E+02,-1.14E-07,7.01E-08,1.34E-07,1.48E+02
9.18E+02,-9.12E-08,3.15E-08,9.65E-08,1.61E+02
9.20E+02,-1.42E-08,9.16E-08,9.27E-08,9.88E+01
9.22E+02,-5.28E-08,7.09E-08,8.84E-08,1.27E+02
9.24E+02,-2.19E-07,-3.16E-08,2.21E-07,-1.72E+02
9.26E+02,-3.42E-07,-8.45E-08,3.53E-07,-1.66E+02
9.28E+02,-3.54E-07,-1.20E-07,3.74E-07,-1.61E+02
9.30E+02,-2.74E-07,-1.32E-07,3.04E-07,-1.54E+02
9.32E+02,-8.61E-08,-5.60E-08,1.03E-07,-1.47E+02
9.34E+02,1.51E-07,2.37E-08,1.52E-07,8.95E+00
9.36E+02,2.81E-07,3.56E-09,2.81E-07,7.26E-01
9.38E+02,2.52E-07,-9.12E-08,2.68E-07,-1.99E+01
9.40E+02,2.10E-07,-1.73E-07,2.72E-07,-3.95E+01
9.42E+02,2.61E-07,-2.44E-07,3.57E-07,-4.30E+01
9.44E+02,3.38E-07,-3.16E-07,4.62E-07,-4.31E+01
9.46E+02,3.35E-07,-2.63E-07,4.26E-07,-3.81E+01
9.48E+02,1.89E-07,-1.28E-07,2.28E-07,-3.42E+01
9.50E+02,-1.19E-08,-8.85E-08,8.93E-08,-9.76E+01
9.52E+02,-9.40E-08,-1.30E-07,1.60E-07,-1.26E+02
9.54E+02,-6.04E-08,-1.40E-07,1.53E-07,-1.13E+02
9.56E+02,-4.73E-08,-1.79E-08,5.05E-08,-1.59E+02
9.58E+02,-1.14E-07,1.73E-07,2.07E-07,1.23E+02
9.60E+02,-1.81E-07,2.63E-07,3.19E-07,1.25E+02
9.62E+02,-1.61E-07,2.40E-07,2.89E-07,1.24E+02
9.64E+02,-5.35E-08,1.76E-07,1.84E-07,1.07E+02
9.66E+02,6.08E-08,6.77E-08,9.10E-08,4.81E+01
9.68E+02,1.09E-07,-7.54E-08,1.33E-07,-3.46E+01
9.70E+02,9.82E-08,-1.16E-07,1.52E-07,-4.98E+01
9.72E+02,5.75E-08,-4.58E-09,5.77E-08,-4.56E+00
9.74E+02,2.10E-08,1.20E-07,1.22E-07,8.01E+01
9.76E+02,2.25E-08,1.25E-07,1.27E-07,7.98E+01
9.78E+02,-6.53E-09,4.11E-08,4.16E-08,9.90E+01
9.80E+02,-8.98E-08,6.09E-08,1.08E-07,1.46E+02
9.82E+02,-7.39E-08,1.71E-07,1.86E-07,1.13E+02
9.84E+02,-2.78E-08,1.94E-07,1.96E-07,9.82E+01
9.86E+02,-1.51E-07,2.21E-07,2.68E-07,1.24E+02
9.88E+02,-2.95E-07,3.22E-07,4.37E-07,1.33E+02
9.90E+02,-2.74E-07,3.13E-07,4.15E-07,1.31E+02
9.92E+02,-8.37E-08,1.85E-07,2.03E-07,1.14E+02
9.94E+02,1.79E-07,7.02E-08,1.93E-07,2.14E+01
9.96E+02,3.49E-07,-4.88E-08,3.52E-07,-7.97E+00
9.98E+02,3.62E-07,-1.62E-07,3.97E-07,-2.41E+01
1.00E+03,2.51E-07,-2.06E-07,3.25E-07,-3.93E+01
1.00E+03,9.52E-08,-1.92E-07,2.15E-07,-6.37E+01
1.00E+03,4.29E-08,-1.25E-07,1.32E-07,-7.11E+01
1.01E+03,1.21E-07,-3.51E-08,1.26E-07,-1.61E+01
1.01E+03,1.74E-07,-2.58E-08,1.76E-07,-8.45E+00
1.01E+03,1.28E-07,-1.04E-07,1.65E-07,-3.91E+01
1.01E+03,6.11E-08,-1.65E-07,1.76E-07,-6.97E+01
1.01E+03,4.68E-08,-1.61E-07,1.68E-07,-7.38E+01
1.02E+03,7.31E-08,-1.53E-07,1.70E-07,-6.45E+01
1.02E+03,3.99E-09,-2.14E-07,2.14E-07,-8.89E+01
1.02E+03,-2.37E-07,-2.71E-07,3.60E-07,-1.31E+02
1.02E+03,-4.35E-07,-1.93E-07,4.75E-07,-1.56E+02
1.02E+03,-3.33E-07,-4.34E-08,3.36E-07,-1.73E+02
1.03E+03,-5.14E-08,1.07E-07,1.19E-07,1.16E+02
1.03E+03,6.49E-08,2.79E-07,2.87E-07,7.69E+01
1.03E+03,-5.80E-08,3.56E-07,3.61E-07,9.93E+01
1.03E+03,-2.30E-07,2.48E-07,3.38E-07,1.33E+02
1.03E+03,-3.45E-07,7.85E-08,3.54E-07,1.67E+02
1.04E+03,-3.79E-07,-2.46E-08,3.80E-07,-1.76E+02
1.04E+03,-3.10E-07,-7.37E-08,3.19E-07,-1.67E+02
1.04E+03,-1.77E-07,-9.15E-08,1.99E-07,-1.53E+02
1.04E+03,-9.48E-08,-1.46E-07,1.74E-07,-1.23E+02
1.04E+03,-1.25E-07,-3.29E-07,3.52E-07,-1.11E+02
1.05E+03,-1.46E-07,-4.92E-07,5.13E-07,-1.06E+02
1.05E+03,-5.34E-08,-4.63E-07,4.66E-07,-9.66E+01
1.05E+03,7.36E-08,-3.22E-07,3.30E-07,-7.71E+01
1.05E+03,1.35E-07,-1.87E-07,2.30E-07,-5.41E+01
1.05E+03,6.73E-08,-6.19E-08,9.15E-08,-4.26E+01
1.06E+03,-1.03E-07,1.83E-08,1.05E-07,1.70E+02
1.06E+03,-2.35E-07,2.17E-08,2.36E-07,1.75E+02
1.06E+03,-2.60E-07,4.67E-09,2.60E-07,1.79E+02
1.06E+03,-1.97E-07,-7.50E-09,1.97E-07,-1.78E+02
1.06E+03,-9.51E-08,-7.48E-09,9.54E-08,-1.76E+02
1.07E+03,-8.74E-09,2.06E-08,2.24E-08,1.13E+02
1.07E+03,5.15E-08,3.61E-08,6.29E-08,3.50E+01
1.07E+03,8.03E-08,1.61E-08,8.19E-08,1.13E+01
1.07E+03,1.17E-07,1.08E-08,1.18E-07,5.28E+00
1.07E+03,1.52E-07,-3.31E-08,1.55E-07,-1.23E+01
1.08E+03,1.03E-07,-1.91E-07,2.17E-07,-6.17E+01
1.08E+03,2.93E-09,-3.06E-07,3.06E-07,-8.95E+01
1.08E+03,-9.05E-08,-2.89E-07,3.03E-07,-1.07E+02
1.08E+03,-1.97E-07,-2.40E-07,3.11E-07,-1.29E+02
1.08E+03,-3.10E-07,-2.24E-07,3.83E-07,-1.44E+02
1.09E+03,-3.26E-07,-2.51E-07,4.11E-07,-1.42E+02
1.09E+03,-1.40E-07,-2.65E-07,3.00E-07,-1.18E+02
1.09E+03,1.09E-07,-2.77E-07,2.98E-07,-6.85E+01
1.09E+03,1.90E-07,-3.50E-07,3.98E-07,-6.14E+01
1.09E+03,1.62E-07,-3.53E-07,3.89E-07,-6.53E+01
1.10E+03,1.83E-07,-2.08E-07,2.77E-07,-4.88E+01
1.10E+03,2.01E-07,-3.83E-08,2.05E-07,-1.08E+01
1.10E+03,1.64E-07,3.99E-08,1.69E-07,1.37E+01
1.10E+03,1.13E-07,-3.48E-08,1.19E-07,-1.71E+01
1.10E+03,1.67E-08,-1.94E-07,1.95E-07,-8.51E+01
1.11E+03,-1.10E-07,-2.79E-07,3.00E-07,-1.11E+02
1.11E+03,-1.61E-07,-2.19E-07,2.72E-07,-1.26E+02
1.11E+03,-1.68E-07,-9.11E-08,1.91E-07,-1.51E+02
1.11E+03,-1.79E-07,-2.76E-08,1.81E-07,-1.71E+02
1.11E+03,-1.48E-07,-1.57E-08,1.49E-07,-1.74E+02
1.12E+03,-1.03E-07,8.63E-08,1.35E-07,1.40E+02
1.12E+03,-1.13E-07,2.83E-07,3.05E-07,1.12E+02
1.12E+03,-1.06E-07,4.65E-07,4.77E-07,1.03E+02
1.12E+03,1.29E-08,5.55E-07,5.56E-07,8.87E+01
1.12E+03,1.26E-07,4.64E-07,4.80E-07,7.48E+01
1.13E+03,1.27E-07,1.82E-07,2.22E-07,5.50E+01
1.13E+03,1.01E-07,-1.40E-07,1.72E-07,-5.41E+01
1.13E+03,5.52E-08,-3.26E-07,3.30E-07,-8.04E+01
1.13E+03,-4.24E-08,-3.37E-07,3.39E-07,-9.72E+01
1.13E+03,-1.10E-07,-2.94E-07,3.14E-07,-1.11E+02
1.14E+03,-1.07E-07,-2.69E-07,2.89E-07,-1.12E+02
1.14E+03,-9.20E-08,-2.46E-07,2.63E-07,-1.10E+02
1.14E+03,-6.28E-08,-2.55E-07,2.62E-07,-1.04E+02
1.14E+03,-2.83E-08,-2.67E-07,2.69E-07,-9.60E+01
1.14E+03,-6.54E-08,-1.94E-07,2.05E-07,-1.09E+02
1.15E+03,-1.01E-07,-8.23E-08,1.31E-07,-1.41E+02
1.15E+03,-7.79E-08,-6.57E-08,1.02E-07,-1.40E+02
1.15E+03,-8.45E-08,-1.85E-07,2.04E-07,-1.15E+02
1.15E+03,-1.03E-07,-3.23E-07,3.39E-07,-1.08E+02
1.15E+03,-5.01E-08,-3.45E-07,3.48E-07,-9.83E+01
1.16E+03,4.44E-08,-2.75E-07,2.78E-07,-8.08E+01
1.16E+03,1.04E-07,-1.86E-07,2.13E-07,-6.07E+01
1.16E+03,1.04E-07,-1.32E-07,1.68E-07,-5.17E+01
1.16E+03,9.57E-08,-1.43E-07,1.72E-07,-5.62E+01
1.16E+03,1.32E-07,-1.22E-07,1.80E-07,-4.27E+01
1.17E+03,1.72E-07,-1.87E-08,1.73E-07,-6.19E+00
1.17E+03,1.24E-07,1.64E-08,1.25E-07,7.56E+00
1.17E+03,7.86E-09,-2.13E-08,2.27E-08,-6.98E+01
1.17E+03,-6.91E-08,2.19E-08,7.25E-08,1.62E+02
1.17E+03,-9.39E-08,7.63E-08,1.21E-07,1.41E+02
1.18E+03,-9.22E-08,5.77E-08,1.09E-07,1.48E+02
1.18E+03,-1.38E-07,4.55E-08,1.45E-07,1.62E+02
1.18E+03,-2.58E-07,7.27E-08,2.68E-07,1.64E+02
1.18E+03,-3.25E-07,1.05E-07,3.41E-07,1.62E+02
1.18E+03,-2.96E-07,9.83E-08,3.12E-07,1.62E+02
1.19E+03,-2.38E-07,3.63E-08,2.41E-07,1.71E+02
1.19E+03,-1.99E-07,-4.35E-08,2.04E-07,-1.68E+02
1.19E+03,-1.36E-07,-3.69E-08,1.41E-07,-1.65E+02
1.19E+03,-1.24E-08,3.93E-08,4.12E-08,1.08E+02
1.19E+03,4.94E-08,1.42E-08,5.14E-08,1.60E+01
1.20E+03,4.84E-08,-6.55E-08,8.15E-08,-5.36E+01
1.20E+03,1.09E-07,-9.66E-08,1.46E-07,-4.14E+01
1.20E+03,1.71E-07,-1.60E-07,2.34E-07,-4.31E+01
1.20E+03,1.33E-07,-2.34E-07,2.69E-07,-6.04E+01
1.20E+03,-2.92E-09,-1.77E-07,1.77E-07,-9.09E+01
1.21E+03,-1.04E-07,-2.15E-09,1.04E-07,-1.79E+02
1.21E+03,-7.24E-08,1.81E-07,1.95E-07,1.12E+02
1.21E+03,1.93E-08,2.55E-07,2.56E-07,8.57E+01
1.21E+03,1.27E-07,1.30E-07,1.82E-07,4.56E+01
1.21E+03,1.79E-07,-4.60E-08,1.85E-07,-1.44E+01
1.22E+03,1.86E-07,-1.08E-07,2.15E-07,-3.01E+01
1.22E+03,3.03E-07,-8.51E-08,3.14E-07,-1.57E+01
1.22E+03,4.27E-07,1.84E-08,4.28E-07,2.47E+00
1.22E+03,3.38E-07,1.80E-07,3.83E-07,2.81E+01
1.22E+03,1.29E-07,2.89E-07,3.17E-07,6.59E+01
1.23E+03,7.85E-08,3.07E-07,3.16E-07,7.56E+01
1.23E+03,1.40E-07,3.00E-07,3.31E-07,6.50E+01
1.23E+03,7.07E-08,2.72E-07,2.81E-07,7.54E+01
1.23E+03,-2.93E-08,2.45E-07,2.47E-07,9.68E+01
1.23E+03,1.03E-09,2.79E-07,2.79E-07,8.98E+01
1.24E+03,7.23E-11,2.67E-07,2.67E-07,9.00E+01
1.24E+03,-1.01E-07,1.39E-07,1.72E-07,1.26E+02
1.24E+03,-1.10E-07,-2.25E-08,1.13E-07,-1.68E+02
1.24E+03,1.93E-08,-8.25E-08,8.47E-08,-7.68E+01
1.24E+03,1.48E-07,3.98E-08,1.54E-07,1.50E+01
1.25E+03,1.94E-07,1.46E-07,2.43E-07,3.71E+01
1.25E+03,1.57E-07,6.59E-08,1.70E-07,2.28E+01
1.25E+03,1.10E-07,1.15E-10,1.10E-07,6.00E-02
1.25E+03,9.11E-08,5.74E-08,1.08E-07,3.22E+01
1.25E+03,7.88E-08,5.62E-08,9.68E-08,3.55E+01
1.26E+03,1.11E-07,-7.20E-09,1.11E-07,-3.72E+00
1.26E+03,2.13E-07,1.43E-08,2.14E-07,3.82E+00
1.26E+03,2.90E-07,-9.33E-10,2.90E-07,-1.84E-01
1.26E+03,2.11E-07,-1.74E-07,2.74E-07,-3.95E+01
1.26E+03,7.82E-08,-2.80E-07,2.91E-07,-7.44E+01
1.27E+03,4.98E-08,-1.87E-07,1.94E-07,-7.51E+01
1.27E+03,2.77E-08,-9.25E-08,9.66E-08,-7.33E+01
1.27E+03,-4.49E-08,-8.23E-08,9.38E-08,-1.19E+02
1.27E+03,-4.09E-08,2.14E-08,4.62E-08,1.52E+02
1.27E+03,4.73E-08,2.33E-07,2.37E-07,7.85E+01
1.28E+03,9.85E-08,3.42E-07,3.56E-07,7.40E+01
1.28E+03,5.46E-08,3.07E-07,3.12E-07,7.99E+01
1.28E+03,-2.26E-08,2.19E-07,2.21E-07,9.59E+01
1.28E+03,-2.44E-08,1.05E-07,1.07E-07,1.03E+02
1.28E+03,4.95E-08,-3.41E-08,6.01E-08,-3.46E+01
1.29E+03,1.30E-07,-1.25E-07,1.80E-07,-4.40E+01
1.29E+03,1.83E-07,-5.57E-08,1.92E-07,-1.69E+01
1.29E+03,2.13E-07,1.67E-07,2.71E-07,3.82E+01
1.29E+03,2.35E-07,2.69E-07,3.58E-07,4.89E+01
1.29E+03,1.98E-07,1.09E-07,2.26E-07,2.88E+01
1.30E+03,9.42E-08,-7.52E-08,1.21E-07,-3.86E+01
1.30E+03,7.07E-08,-1.24E-07,1.43E-07,-6.04E+01
1.30E+03,1.21E-07,-6.77E-08,1.38E-07,-2.93E+01
1.30E+03,8.36E-08,4.28E-08,9.40E-08,2.71E+01
1.30E+03,1.44E-08,1.25E-07,1.26E-07,8.34E+01
1.31E+03,3.69E-08,9.76E-08,1.04E-07,6.93E+01
1.31E+03,1.31E-07,-3.44E-08,1.35E-07,-1.47E+01
1.31E+03,2.46E-07,-1.24E-07,2.76E-07,-2.67E+01
1.31E+03,2.79E-07,-3.07E-08,2.81E-07,-6.27E+00
1.31E+03,1.81E-07,1.44E-07,2.31E-07,3.85E+01
1.32E+03,6.20E-08,1.74E-07,1.85E-07,7.04E+01
1.32E+03,3.40E-08,1.52E-07,1.56E-07,7.74E+01
1.32E+03,9.40E-08,2.37E-07,2.55E-07,6.84E+01
1.32E+03,9.02E-08,2.58E-07,2.73E-07,7.07E+01
1.32E+03,-4.46E-08,1.64E-07,1.70E-07,1.05E+02
1.33E+03,-1.59E-07,9.61E-08,1.86E-07,1.49E+02
1.33E+03,-1.10E-07,6.03E-08,1.25E-07,1.51E+02
1.33E+03,3.08E-09,1.74E-08,1.77E-08,8.00E+01
1.33E+03,-3.77E-08,-4.31E-08,5.72E-08,-1.31E+02
1.33E+03,-1.37E-07,-1.89E-07,2.33E-07,-1.26E+02
1.34E+03,-6.16E-08,-3.61E-07,3.66E-07,-9.97E+01
1.34E+03,7.84E-08,-3.15E-07,3.25E-07,-7.61E+01
1.34E+03,8.43E-08,-8.17E-08,1.17E-07,-4.41E+01
1.34E+03,3.22E-08,6.26E-08,7.04E-08,6.28E+01
1.34E+03,5.56E-08,-2.02E-08,5.91E-08,-2.00E+01
1.35E+03,1.22E-07,-2.37E-07,2.67E-07,-6.27E+01
1.35E+03,1.05E-07,-3.50E-07,3.65E-07,-7.32E+01
1.35E+03,-6.81E-09,-2.39E-07,2.39E-07,-9.16E+01
1.35E+03,-5.91E-08,-3.51E-08,6.87E-08,-1.49E+02
1.35E+03,-1.46E-08,6.04E-08,6.22E-08,1.04E+02
1.36E+03,-1.22E-08,8.06E-08,8.15E-08,9.86E+01
1.36E+03,-8.25E-08,1.75E-07,1.93E-07,1.15E+02
1.36E+03,-1.38E-07,2.70E-07,3.04E-07,1.17E+02
1.36E+03,-1.50E-07,2.17E-07,2.64E-07,1.25E+02
1.36E+03,-1.28E-07,4.41E-08,1.36E-07,1.61E+02
1.37E+03,-5.81E-08,-1.05E-07,1.20E-07,-1.19E+02
1.37E+03,1.12E-08,-1.24E-07,1.25E-07,-8.49E+01
1.37E+03,-2.47E-08,-5.62E-09,2.54E-08,-1.67E+02
1.37E+03,-1.37E-07,1.44E-07,1.98E-07,1.34E+02
1.37E+03,-1.78E-07,1.87E-07,2.58E-07,1.34E+02
1.38E+03,-8.31E-08,1.02E-07,1.31E-07,1.29E+02
1.38E+03,5.46E-08,1.51E-08,5.67E-08,1.54E+01
1.38E+03,1.52E-07,2.47E-08,1.54E-07,9.24E+00
1.38E+03,2.06E-07,1.09E-07,2.33E-07,2.79E+01
1.38E+03,1.75E-07,2.43E-07,3.00E-07,5.42E+01
1.39E+03,1.14E-07,3.61E-07,3.78E-07,7.25E+01
1.39E+03,1.13E-07,3.39E-07,3.57E-07,7.16E+01
1.39E+03,1.33E-07,1.42E-07,1.94E-07,4.68E+01
1.39E+03,1.29E-07,-6.37E-08,1.44E-07,-2.62E+01
1.39E+03,9.68E-08,-6.18E-08,1.15E-07,-3.25E+01
1.40E+03,7.83E-08,1.01E-07,1.28E-07,5.22E+01
1.40E+03,1.25E-07,1.84E-07,2.22E-07,5.58E+01
1.40E+03,2.16E-07,1.14E-07,2.45E-07,2.78E+01
1.40E+03,3.05E-07,2.84E-08,3.06E-07,5.33E+00
1.40E+03,2.75E-07,9.35E-09,2.76E-07,1.95E+00
1.41E+03,2.24E-08,4.46E-08,5.00E-08,6.33E+01
1.41E+03,-2.76E-07,8.59E-08,2.89E-07,1.63E+02
1.41E+03,-3.23E-07,5.21E-08,3.27E-07,1.71E+02
1.41E+03,-1.73E-07,-2.70E-09,1.73E-07,-1.79E+02
1.41E+03,-5.73E-08,2.01E-08,6.07E-08,1.61E+02
1.42E+03,-2.52E-08,3.97E-08,4.70E-08,1.22E+02
1.42E+03,-5.76E-08,1.08E-08,5.86E-08,1.69E+02
1.42E+03,-9.53E-08,3.33E-08,1.01E-07,1.61E+02
1.42E+03,-1.82E-08,7.87E-08,8.07E-08,1.03E+02
1.42E+03,1.34E-07,3.93E-08,1.39E-07,1.64E+01
1.43E+03,1.91E-07,1.02E-08,1.91E-07,3.05E+00
1.43E+03,1.25E-07,9.31E-08,1.56E-07,3.66E+01
1.43E+03,8.47E-08,1.60E-07,1.81E-07,6.21E+01
1.43E+03,1.51E-07,1.09E-07,1.86E-07,3.58E+01
1.43E+03,1.53E-07,5.81E-08,1.64E-07,2.08E+01
1.44E+03,9.33E-09,1.15E-07,1.16E-07,8.54E+01
1.44E+03,-9.10E-08,2.04E-07,2.23E-07,1.14E+02
1.44E+03,-1.30E-07,2.10E-07,2.47E-07,1.22E+02
1.44E+03,-2.06E-07,1.38E-07,2.48E-07,1.46E+02
1.44E+03,-1.76E-07,1.08E-07,2.06E-07,1.49E+02
1.45E+03,4.68E-10,1.71E-07,1.71E-07,8.98E+01
1.45E+03,1.16E-07,2.34E-07,2.61E-07,6.36E+01
1.45E+03,1.01E-07,2.93E-07,3.10E-07,7.10E+01
1.45E+03,2.66E-08,3.93E-07,3.94E-07,8.61E+01
1.45E+03,-2.30E-08,3.87E-07,3.88E-07,9.34E+01
1.46E+03,2.16E-08,2.34E-07,2.35E-07,8.47E+01
1.46E+03,1.34E-07,1.01E-07,1.68E-07,3.71E+01
1.46E+03,2.18E-07,4.12E-08,2.22E-07,1.07E+01
1.46E+03,1.42E-07,1.31E-08,1.43E-07,5.25E+00
1.46E+03,-6.02E-08,1.50E-08,6.20E-08,1.66E+02
1.47E+03,-9.13E-08,-5.50E-09,9.14E-08,-1.77E+02
1.47E+03,9.04E-08,-6.12E-08,1.09E-07,-3.41E+01
1.47E+03,1.78E-07,-1.12E-07,2.10E-07,-3.23E+01
1.47E+03,5.02E-08,-1.38E-07,1.47E-07,-7.00E+01
1.47E+03,-1.49E-07,-8.83E-08,1.73E-07,-1.49E+02
1.48E+03,-2.30E-07,-8.07E-09,2.30E-07,-1.78E+02
1.48E+03,-1.59E-07,-5.16E-09,1.59E-07,-1.78E+02
1.48E+03,-5.90E-08,-5.30E-08,7.93E-08,-1.38E+02
1.48E+03,5.15E-08,-5.96E-08,7.88E-08,-4.91E+01
1.48E+03,1.52E-07,-7.70E-09,1.52E-07,-2.89E+00
1.49E+03,1.60E-07,4.87E-08,1.67E-07,1.70E+01
1.49E+03,8.85E-08,3.91E-08,9.68E-08,2.39E+01
1.49E+03,-1.10E-08,-2.27E-08,2.52E-08,-1.16E+02
1.49E+03,-7.43E-09,1.69E-08,1.84E-08,1.14E+02
1.49E+03,1.60E-07,1.74E-07,2.36E-07,4.74E+01
1.50E+03,2.63E-07,2.40E-07,3.56E-07,4.23E+01
1.50E+03,1.86E-07,1.62E-07,2.47E-07,4.11E+01
1.50E+03,7.42E-08,3.07E-08,8.03E-08,2.25E+01
1.50E+03,1.96E-08,-1.32E-07,1.33E-07,-8.15E+01
1.50E+03,-2.40E-08,-1.87E-07,1.89E-07,-9.73E+01
1.51E+03,-1.02E-07,-1.36E-08,1.02E-07,-1.72E+02
1.51E+03,-1.18E-07,1.64E-07,2.02E-07,1.26E+02
1.51E+03,-1.27E-08,1.49E-07,1.49E-07,9.49E+01
1.51E+03,9.45E-08,1.11E-07,1.46E-07,4.96E+01
1.51E+03,8.87E-08,1.77E-07,1.98E-07,6.33E+01
1.52E+03,-1.54E-08,1.87E-07,1.88E-07,9.47E+01
1.52E+03,-1.19E-07,1.01E-08,1.19E-07,1.75E+02
1.52E+03,-9.09E-08,-1.68E-07,1.91E-07,-1.18E+02
1.52E+03,2.96E-08,-1.30E-07,1.33E-07,-7.72E+01
